Date,Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Procurement lead time,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Manufacturing lead time,Manufacturing costs,is_weekend,day_of_week,month,quarter,year,day_of_year,week_of_year,is_month_end,is_quarter_end,is_event_active,active_event,seasonal_multiplier
2023-05-21,cosmetics,SKU001,41.91,91,478,20032.98,Female,478,17,3,Standard,10.67,Supplier_5,Delhi,9,19.18,1,6,5,2,2023,141,20,0,0,0,None,1.559
2023-05-22,cosmetics,SKU001,68.21,96,432,29466.72,Female,432,20,8,Premium,27.45,Supplier_1,Chennai,10,32.68,0,0,5,2,2023,142,21,0,0,0,None,1.299
2023-05-23,cosmetics,SKU001,103.9,88,364,37819.6,Unisex,364,7,3,Economy,17.89,Supplier_3,Pune,17,55.0,0,1,5,2,2023,143,21,0,0,0,None,1.1689
2023-05-24,cosmetics,SKU001,22.96,100,407,9344.72,Unisex,407,5,1,Standard,29.82,Supplier_2,Pune,11,8.11,0,2,5,2,2023,144,21,0,0,0,None,1.1686
2023-05-25,cosmetics,SKU001,29.1,94,362,10534.2,Male,362,4,4,Standard,11.53,Supplier_1,Mumbai,20,10.86,0,3,5,2,2023,145,21,0,0,0,None,1.298
2023-05-26,cosmetics,SKU001,30.55,86,347,10600.85,Female,347,7,1,Express,28.07,Supplier_2,Kolkata,20,15.38,0,4,5,2,2023,146,21,0,0,0,None,1.2975
2023-05-27,cosmetics,SKU001,63.33,97,422,26725.26,Male,422,21,4,Economy,11.08,Supplier_7,Mumbai,6,31.06,1,5,5,2,2023,147,21,0,0,0,None,1.686
2023-05-28,cosmetics,SKU001,85.7,90,409,35051.3,Female,409,5,7,Premium,14.03,Supplier_5,Pune,7,42.56,1,6,5,2,2023,148,21,1,0,0,None,1.7888
2023-05-29,cosmetics,SKU001,81.91,86,376,30798.16,Female,376,15,3,Premium,13.98,Supplier_6,Mumbai,10,30.88,0,0,5,2,2023,149,22,1,0,0,None,1.4898
2023-05-30,cosmetics,SKU001,107.95,87,344,37134.8,Unisex,344,18,5,Premium,14.95,Supplier_5,Kolkata,18,51.84,0,1,5,2,2023,150,22,1,0,0,None,1.3399
2023-05-31,cosmetics,SKU001,28.8,85,536,15436.8,Female,536,15,6,Premium,11.83,Supplier_1,Kolkata,18,12.91,0,2,5,2,2023,151,22,1,0,0,None,1.3388
2023-06-01,cosmetics,SKU001,28.29,91,280,7921.2,Female,280,18,4,Standard,25.51,Supplier_7,Chennai,19,13.63,0,3,6,2,2023,152,22,0,0,0,None,1.1847
2023-06-02,cosmetics,SKU001,101.76,96,463,47114.88,Male,463,11,8,Standard,20.25,Supplier_5,Pune,17,45.61,0,4,6,2,2023,153,22,0,0,0,None,1.1835
2023-06-03,cosmetics,SKU001,89.04,95,391,34814.64,Male,391,25,5,Economy,20.32,Supplier_6,Delhi,18,50.46,1,5,6,2,2023,154,22,0,0,0,None,1.5369
2023-06-04,cosmetics,SKU001,39.09,96,397,15518.73,Male,397,22,7,Premium,9.31,Supplier_2,Kolkata,5,14.0,1,6,6,2,2023,155,22,0,0,0,None,1.2882
2023-06-05,cosmetics,SKU001,65.9,85,371,24448.9,Male,371,17,4,Premium,16.43,Supplier_7,Bangalore,15,35.17,0,0,6,2,2023,156,23,0,0,0,None,1.0721
2023-06-06,cosmetics,SKU001,58.14,96,273,15872.22,Female,273,11,2,Premium,21.33,Supplier_6,Delhi,7,33.98,0,1,6,2,2023,157,23,0,0,0,None,0.9635
2023-06-07,cosmetics,SKU001,99.93,86,263,26281.59,Female,263,6,1,Express,21.36,Supplier_2,Pune,8,37.6,0,2,6,2,2023,158,23,0,0,0,None,0.9621
2023-06-08,cosmetics,SKU001,65.76,89,459,30183.84,Female,459,6,4,Economy,12.1,Supplier_6,Delhi,13,40.72,0,3,6,2,2023,159,23,0,0,0,None,1.0672
2023-06-09,cosmetics,SKU001,118.61,86,364,43174.04,Unisex,364,12,1,Economy,22.13,Supplier_3,Mumbai,17,55.71,0,4,6,2,2023,160,23,0,0,0,None,1.0654
2023-06-10,cosmetics,SKU001,48.06,96,326,15667.56,Male,326,19,2,Premium,20.82,Supplier_7,Pune,9,20.56,1,5,6,2,2023,161,23,0,0,1,Summer Sale,1.3133
2023-06-11,cosmetics,SKU001,117.44,95,644,75631.36,Female,644,17,3,Standard,24.14,Supplier_7,Kolkata,17,44.03,1,6,6,2,2023,162,23,0,0,1,Summer Sale,1.21
2023-06-12,cosmetics,SKU001,107.91,93,423,45645.93,Female,423,21,7,Premium,23.02,Supplier_1,Chennai,9,57.03,0,0,6,2,2023,163,24,0,0,1,Summer Sale,1.0062
2023-06-13,cosmetics,SKU001,68.95,91,353,24339.35,Male,353,22,6,Standard,24.74,Supplier_2,Pune,17,34.97,0,1,6,2,2023,164,24,0,0,1,Summer Sale,0.9037
2023-06-14,cosmetics,SKU001,28.96,86,336,9730.56,Male,336,9,5,Standard,17.3,Supplier_3,Kolkata,5,11.09,0,2,6,2,2023,165,24,0,0,1,Summer Sale,0.9016
2023-06-15,cosmetics,SKU001,38.1,98,491,18707.1,Male,491,22,4,Premium,23.83,Supplier_5,Pune,6,20.28,0,3,6,2,2023,166,24,0,0,1,Summer Sale,0.9994
2023-06-16,cosmetics,SKU001,43.5,91,494,21489.0,Unisex,494,7,7,Express,19.34,Supplier_5,Delhi,10,27.85,0,4,6,2,2023,167,24,0,0,1,Summer Sale,1.0494
2023-06-17,cosmetics,SKU001,42.89,85,574,24618.86,Male,574,23,6,Premium,18.21,Supplier_3,Kolkata,14,27.01,1,5,6,2,2023,168,24,0,0,1,Summer Sale,1.3608
2023-06-18,cosmetics,SKU001,66.6,100,289,19247.4,Female,289,19,4,Express,11.23,Supplier_5,Pune,5,30.09,1,6,6,2,2023,169,24,0,0,1,Summer Sale,1.2528
2023-06-19,cosmetics,SKU001,35.03,95,375,13136.25,Female,375,9,1,Economy,25.66,Supplier_2,Delhi,19,16.68,0,0,6,2,2023,170,25,0,0,1,Summer Sale,1.0411
2023-06-20,cosmetics,SKU001,117.91,98,616,72632.56,Male,616,24,7,Economy,29.09,Supplier_5,Kolkata,16,71.15,0,1,6,2,2023,171,25,0,0,1,Summer Sale,0.9344
2023-06-21,cosmetics,SKU001,74.83,88,361,27013.63,Male,361,7,5,Premium,18.61,Supplier_1,Pune,9,47.28,0,2,6,2,2023,172,25,0,0,1,Summer Sale,0.9316
2023-06-22,cosmetics,SKU001,84.2,87,421,35448.2,Unisex,421,15,1,Premium,18.99,Supplier_2,Pune,6,43.94,0,3,6,2,2023,173,25,0,0,1,Summer Sale,1.0321
2023-06-23,cosmetics,SKU001,116.93,98,613,71678.09,Female,613,3,8,Express,19.86,Supplier_3,Chennai,6,71.02,0,4,6,2,2023,174,25,0,0,1,Summer Sale,1.0289
2023-06-24,cosmetics,SKU001,68.25,92,522,35626.5,Male,522,22,2,Standard,8.99,Supplier_1,Mumbai,15,27.4,1,5,6,2,2023,175,25,0,0,1,Summer Sale,1.3334
2023-06-25,cosmetics,SKU001,33.65,99,570,19180.5,Male,570,10,4,Economy,17.43,Supplier_6,Chennai,15,17.29,1,6,6,2,2023,176,25,0,0,1,Summer Sale,1.2269
2023-06-26,cosmetics,SKU001,47.28,89,464,21937.92,Unisex,464,22,6,Economy,20.96,Supplier_1,Bangalore,10,26.62,0,0,6,2,2023,177,26,0,0,1,Summer Sale,1.0191
2023-06-27,cosmetics,SKU001,119.35,91,434,51797.9,Male,434,22,4,Standard,9.84,Supplier_5,Mumbai,19,44.89,0,1,6,2,2023,178,26,0,0,1,Summer Sale,0.9142
2023-06-28,cosmetics,SKU001,52.16,99,624,32547.84,Female,624,8,4,Economy,11.69,Supplier_5,Delhi,14,27.45,0,2,6,2,2023,179,26,1,1,1,Summer Sale,1.0478
2023-06-29,cosmetics,SKU001,36.94,90,484,17878.96,Male,484,10,2,Standard,19.77,Supplier_6,Pune,6,14.59,0,3,6,2,2023,180,26,1,1,1,Summer Sale,1.1604
2023-06-30,cosmetics,SKU001,15.55,95,331,5147.05,Unisex,331,24,6,Economy,14.98,Supplier_7,Bangalore,17,9.65,0,4,6,2,2023,181,26,1,1,1,Summer Sale,1.1564
2023-07-01,cosmetics,SKU001,59.51,96,573,34099.23,Male,573,15,2,Express,16.58,Supplier_6,Bangalore,10,37.87,1,5,7,3,2023,182,26,0,0,1,Back to School,1.4331
2023-07-02,cosmetics,SKU001,109.79,85,504,55334.16,Female,504,13,1,Economy,18.7,Supplier_7,Bangalore,13,49.96,1,6,7,3,2023,183,26,0,0,1,Back to School,1.3183
2023-07-03,cosmetics,SKU001,111.95,99,644,72095.8,Male,644,17,1,Express,8.96,Supplier_1,Mumbai,20,63.07,0,0,7,3,2023,184,27,0,0,1,Back to School,1.0948
2023-07-04,cosmetics,SKU001,28.8,95,280,8064.0,Unisex,280,23,5,Economy,23.79,Supplier_1,Bangalore,13,11.13,0,1,7,3,2023,185,27,0,0,1,Back to School,0.8927
2023-07-05,cosmetics,SKU001,17.27,99,594,10258.38,Female,594,20,2,Standard,24.97,Supplier_3,Kolkata,11,9.87,0,2,7,3,2023,186,27,0,0,1,Back to School,0.8896
2023-07-06,cosmetics,SKU001,111.77,100,455,50855.35,Female,455,12,7,Standard,22.78,Supplier_2,Chennai,12,67.98,0,3,7,3,2023,187,27,0,0,1,Back to School,0.985
2023-07-07,cosmetics,SKU001,28.0,87,300,8400.0,Male,300,19,1,Premium,18.79,Supplier_3,Delhi,14,10.77,0,4,7,3,2023,188,27,0,0,1,Back to School,0.9817
2023-07-08,cosmetics,SKU001,70.0,96,513,35910.0,Unisex,513,5,2,Standard,29.79,Supplier_1,Bangalore,10,30.23,1,5,7,3,2023,189,27,0,0,1,Back to School,1.2719
2023-07-09,cosmetics,SKU001,93.6,92,348,32572.8,Female,348,16,2,Economy,23.78,Supplier_7,Mumbai,5,42.67,1,6,7,3,2023,190,27,0,0,1,Back to School,1.1701
2023-07-10,cosmetics,SKU001,25.6,96,482,12339.2,Male,482,23,7,Express,24.06,Supplier_4,Mumbai,18,12.51,0,0,7,3,2023,191,28,0,0,1,Back to School,0.9233
2023-07-11,cosmetics,SKU001,59.55,99,279,16614.45,Male,279,6,1,Standard,24.95,Supplier_7,Chennai,12,27.48,0,1,7,3,2023,192,28,0,0,1,Back to School,0.8282
2023-07-12,cosmetics,SKU001,34.97,97,542,18953.74,Female,542,17,7,Express,27.95,Supplier_1,Kolkata,13,22.04,0,2,7,3,2023,193,28,0,0,1,Back to School,0.8256
2023-07-13,cosmetics,SKU001,113.19,88,497,56255.43,Male,497,18,2,Premium,16.59,Supplier_5,Mumbai,20,39.71,0,3,7,3,2023,194,28,0,0,1,Back to School,0.9144
2023-07-14,cosmetics,SKU001,21.52,93,583,12546.16,Male,583,4,3,Standard,18.24,Supplier_6,Bangalore,8,7.74,0,4,7,3,2023,195,28,0,0,1,Back to School,0.9116
2023-07-15,cosmetics,SKU001,106.89,89,330,35273.7,Unisex,330,10,7,Premium,9.67,Supplier_7,Delhi,15,52.19,1,5,7,3,2023,196,28,0,0,1,Back to School,1.1816
2023-07-16,cosmetics,SKU001,44.77,89,282,12625.14,Male,282,24,2,Standard,21.23,Supplier_5,Chennai,19,18.1,1,6,7,3,2023,197,28,0,0,1,Back to School,1.1447
2023-07-17,cosmetics,SKU001,23.59,88,648,15286.32,Unisex,648,8,1,Economy,20.56,Supplier_1,Kolkata,12,11.51,0,0,7,3,2023,198,29,0,0,1,Back to School,0.9512
2023-07-18,cosmetics,SKU001,113.05,100,366,41376.3,Female,366,7,8,Standard,26.84,Supplier_5,Pune,18,60.89,0,1,7,3,2023,199,29,0,0,1,Back to School,0.8538
2023-07-19,cosmetics,SKU001,40.85,94,557,22753.45,Male,557,22,2,Economy,8.81,Supplier_5,Delhi,20,21.74,0,2,7,3,2023,200,29,0,0,1,Back to School,0.8515
2023-07-20,cosmetics,SKU001,63.84,100,509,32494.56,Male,509,14,1,Economy,8.83,Supplier_1,Delhi,12,40.74,0,3,7,3,2023,201,29,0,0,1,Back to School,0.9437
2023-07-21,cosmetics,SKU001,105.94,97,570,60385.8,Female,570,9,2,Economy,13.35,Supplier_1,Bangalore,10,56.04,0,4,7,3,2023,202,29,0,0,1,Back to School,0.9414
2023-07-22,cosmetics,SKU001,75.0,93,307,23025.0,Female,307,11,6,Premium,17.5,Supplier_5,Kolkata,6,43.49,1,5,7,3,2023,203,29,0,0,0,None,1.2209
2023-07-23,cosmetics,SKU001,81.95,99,365,29911.75,Male,365,9,6,Standard,26.63,Supplier_6,Bangalore,19,34.57,1,6,7,3,2023,204,29,0,0,0,None,1.1245
2023-07-24,cosmetics,SKU001,109.84,92,444,48768.96,Male,444,8,4,Economy,28.71,Supplier_4,Mumbai,16,59.48,0,0,7,3,2023,205,30,0,0,0,None,0.9351
2023-07-25,cosmetics,SKU001,101.7,91,334,33967.8,Male,334,9,3,Standard,17.28,Supplier_2,Pune,6,42.65,0,1,7,3,2023,206,30,0,0,0,None,0.8399
2023-07-26,cosmetics,SKU001,91.98,91,295,27134.1,Female,295,19,3,Express,11.61,Supplier_3,Delhi,15,59.29,0,2,7,3,2023,207,30,0,0,0,None,0.8383
2023-07-27,cosmetics,SKU001,22.72,99,292,6634.24,Unisex,292,13,3,Express,23.81,Supplier_3,Pune,10,10.84,0,3,7,3,2023,208,30,0,0,0,None,0.9298
2023-07-28,cosmetics,SKU001,89.78,100,304,27293.12,Female,304,11,7,Economy,17.81,Supplier_3,Bangalore,9,51.1,0,4,7,3,2023,209,30,1,0,0,None,1.0675
2023-07-29,cosmetics,SKU001,65.36,96,353,23072.08,Female,353,16,5,Express,29.26,Supplier_5,Pune,17,29.02,1,5,7,3,2023,210,30,1,0,0,None,1.3857
2023-07-30,cosmetics,SKU001,16.99,87,496,8427.04,Male,496,7,4,Express,10.18,Supplier_5,Chennai,6,7.7,1,6,7,3,2023,211,30,1,0,0,None,1.2773
2023-07-31,cosmetics,SKU001,52.39,88,306,16031.34,Unisex,306,3,5,Premium,18.78,Supplier_7,Pune,10,33.78,0,0,7,3,2023,212,31,1,0,0,None,1.063
2023-08-01,cosmetics,SKU001,64.26,95,415,26667.9,Female,415,5,8,Premium,21.47,Supplier_6,Kolkata,13,22.64,0,1,8,3,2023,213,31,0,0,0,None,0.914
2023-08-02,cosmetics,SKU001,60.42,85,482,29122.44,Male,482,16,7,Premium,20.34,Supplier_2,Delhi,20,21.49,0,2,8,3,2023,214,31,0,0,0,None,0.9131
2023-08-03,cosmetics,SKU001,24.87,86,444,11042.28,Male,444,3,1,Standard,13.53,Supplier_7,Bangalore,6,15.77,0,3,8,3,2023,215,31,0,0,0,None,1.0135
2023-08-04,cosmetics,SKU001,43.05,93,206,8868.3,Unisex,206,24,5,Express,21.48,Supplier_1,Chennai,12,27.7,0,4,8,3,2023,216,31,0,0,0,None,0.9206
2023-08-05,cosmetics,SKU001,110.64,95,404,44698.56,Male,404,5,6,Premium,17.4,Supplier_2,Pune,16,53.23,1,5,8,3,2023,217,31,0,0,0,None,1.1959
2023-08-06,cosmetics,SKU001,39.5,95,260,10270.0,Female,260,15,8,Standard,18.44,Supplier_6,Pune,11,17.62,1,6,8,3,2023,218,31,0,0,0,None,1.1032
2023-08-07,cosmetics,SKU001,25.59,92,440,11259.6,Unisex,440,8,4,Express,27.41,Supplier_3,Delhi,9,12.23,0,0,8,3,2023,219,32,0,0,0,None,0.9188
2023-08-08,cosmetics,SKU001,50.5,89,311,15705.5,Male,311,25,4,Standard,14.34,Supplier_1,Pune,18,28.99,0,1,8,3,2023,220,32,0,0,0,None,0.8266
2023-08-09,cosmetics,SKU001,37.44,87,245,9172.8,Male,245,12,7,Standard,23.89,Supplier_7,Delhi,15,22.71,0,2,8,3,2023,221,32,0,0,0,None,0.8263
2023-08-10,cosmetics,SKU001,42.29,95,389,16450.81,Female,389,6,1,Premium,18.5,Supplier_4,Bangalore,10,16.02,0,3,8,3,2023,222,32,0,0,0,None,0.8719
2023-08-11,cosmetics,SKU001,67.62,98,301,20353.62,Male,301,18,2,Standard,21.37,Supplier_7,Delhi,13,33.37,0,4,8,3,2023,223,32,0,0,0,None,0.8717
2023-08-12,cosmetics,SKU001,33.42,96,412,13769.04,Unisex,412,23,2,Premium,16.61,Supplier_2,Bangalore,12,19.92,1,5,8,3,2023,224,32,0,0,0,None,1.133
2023-08-13,cosmetics,SKU001,112.16,90,365,40938.4,Female,365,14,1,Premium,12.17,Supplier_6,Delhi,5,55.88,1,6,8,3,2023,225,32,0,0,0,None,1.0457
2023-08-14,cosmetics,SKU001,64.91,96,330,21420.3,Female,330,7,2,Economy,26.51,Supplier_6,Mumbai,8,22.98,0,0,8,3,2023,226,33,0,0,0,None,0.8714
2023-08-15,cosmetics,SKU001,78.3,86,307,24038.1,Female,307,24,2,Premium,11.26,Supplier_6,Kolkata,8,39.19,0,1,8,3,2023,227,33,0,0,0,None,0.7842
2023-08-16,cosmetics,SKU001,27.15,90,194,5267.1,Male,194,14,5,Premium,14.36,Supplier_2,Pune,12,12.2,0,2,8,3,2023,228,33,0,0,0,None,0.8254
2023-08-17,cosmetics,SKU001,110.6,98,374,41364.4,Unisex,374,18,3,Economy,9.39,Supplier_1,Pune,9,50.75,0,3,8,3,2023,229,33,0,0,0,None,0.9172
2023-08-18,cosmetics,SKU001,55.39,85,402,22266.78,Unisex,402,16,8,Economy,16.67,Supplier_6,Bangalore,5,33.49,0,4,8,3,2023,230,33,0,0,0,None,0.9172
2023-08-19,cosmetics,SKU001,46.87,86,507,23763.09,Male,507,8,8,Premium,13.23,Supplier_6,Pune,19,21.06,1,5,8,3,2023,231,33,0,0,0,None,1.1923
2023-08-20,cosmetics,SKU001,30.23,88,292,8827.16,Male,292,12,7,Express,17.54,Supplier_2,Pune,14,10.72,1,6,8,3,2023,232,33,0,0,0,None,1.1006
2023-08-21,cosmetics,SKU001,16.47,89,426,7016.22,Female,426,6,2,Premium,19.16,Supplier_1,Bangalore,6,8.57,0,0,8,3,2023,233,34,0,0,0,None,0.9172
2023-08-22,cosmetics,SKU001,89.59,97,201,18007.59,Male,201,6,6,Standard,23.88,Supplier_6,Bangalore,6,48.28,0,1,8,3,2023,234,34,0,0,0,None,0.8254
2023-08-23,cosmetics,SKU001,22.17,99,312,6917.04,Female,312,7,8,Economy,12.15,Supplier_2,Bangalore,15,13.67,0,2,8,3,2023,235,34,0,0,0,None,0.8253
2023-08-24,cosmetics,SKU001,44.26,98,370,16376.2,Unisex,370,22,2,Standard,28.46,Supplier_2,Bangalore,9,19.0,0,3,8,3,2023,236,34,0,0,0,None,0.9169
2023-08-25,cosmetics,SKU001,16.77,90,219,3672.63,Unisex,219,19,5,Economy,10.87,Supplier_4,Bangalore,20,8.16,0,4,8,3,2023,237,34,0,0,0,None,0.9167
2023-08-26,cosmetics,SKU001,100.66,96,369,37143.54,Male,369,5,7,Standard,26.44,Supplier_3,Bangalore,20,58.17,1,5,8,3,2023,238,34,0,0,0,None,1.1914
2023-08-27,cosmetics,SKU001,24.49,92,448,10971.52,Female,448,5,2,Standard,29.0,Supplier_1,Pune,9,12.33,1,6,8,3,2023,239,34,0,0,0,None,1.0993
2023-08-28,cosmetics,SKU001,23.35,89,206,4810.1,Female,206,22,6,Premium,20.99,Supplier_2,Bangalore,9,12.97,0,0,8,3,2023,240,35,1,0,0,None,1.053
2023-08-29,cosmetics,SKU001,109.11,85,409,44625.99,Male,409,10,1,Economy,10.77,Supplier_1,Pune,20,40.69,0,1,8,3,2023,241,35,1,0,0,None,0.9472
2023-08-30,cosmetics,SKU001,91.57,87,390,35712.3,Male,390,7,8,Standard,29.34,Supplier_1,Delhi,15,33.38,0,2,8,3,2023,242,35,1,0,0,None,0.9466
2023-08-31,cosmetics,SKU001,20.98,90,476,9986.48,Male,476,21,6,Standard,23.37,Supplier_3,Pune,20,10.65,0,3,8,3,2023,243,35,1,0,0,None,1.0509
2023-09-01,cosmetics,SKU001,26.21,98,396,10379.16,Female,396,18,4,Premium,12.82,Supplier_6,Pune,16,9.62,0,4,9,3,2023,244,35,0,0,0,None,1.0042
2023-09-02,cosmetics,SKU001,42.86,91,529,22672.94,Male,529,14,8,Express,8.42,Supplier_5,Kolkata,12,20.04,1,5,9,3,2023,245,35,0,0,0,None,1.3041
2023-09-03,cosmetics,SKU001,31.68,89,395,12513.6,Unisex,395,24,6,Express,19.92,Supplier_4,Delhi,10,20.33,1,6,9,3,2023,246,35,0,0,0,None,1.2023
2023-09-04,cosmetics,SKU001,115.62,90,398,46016.76,Female,398,24,8,Express,16.22,Supplier_7,Delhi,9,70.91,0,0,9,3,2023,247,36,0,0,0,None,0.9095
2023-09-05,cosmetics,SKU001,46.49,88,248,11529.52,Unisex,248,5,4,Standard,26.35,Supplier_5,Pune,18,24.93,0,1,9,3,2023,248,36,0,0,0,None,0.8173
2023-09-06,cosmetics,SKU001,19.15,99,259,4959.85,Male,259,9,2,Economy,29.92,Supplier_4,Mumbai,20,11.08,0,2,9,3,2023,249,36,0,0,0,None,0.8158
2023-09-07,cosmetics,SKU001,50.97,87,432,22019.04,Male,432,8,1,Premium,28.2,Supplier_7,Mumbai,14,27.21,0,3,9,3,2023,250,36,0,0,0,None,0.9047
2023-09-08,cosmetics,SKU001,61.33,98,231,14167.23,Female,231,24,2,Standard,15.28,Supplier_5,Bangalore,13,23.45,0,4,9,3,2023,251,36,0,0,0,None,0.9028
2023-09-09,cosmetics,SKU001,46.91,91,315,14776.65,Unisex,315,19,4,Premium,21.82,Supplier_2,Delhi,6,23.91,1,5,9,3,2023,252,36,0,0,0,None,1.1708
2023-09-10,cosmetics,SKU001,83.24,93,259,21559.16,Female,259,3,2,Economy,22.53,Supplier_2,Pune,17,40.74,1,6,9,3,2023,253,36,0,0,0,None,1.024
2023-09-11,cosmetics,SKU001,38.03,85,331,12587.93,Male,331,22,8,Premium,20.37,Supplier_7,Chennai,11,15.82,0,0,9,3,2023,254,37,0,0,0,None,0.8509
2023-09-12,cosmetics,SKU001,47.96,86,340,16306.4,Male,340,25,2,Express,24.77,Supplier_2,Chennai,12,24.45,0,1,9,3,2023,255,37,0,0,0,None,0.7635
2023-09-13,cosmetics,SKU001,20.61,97,271,5585.31,Female,271,13,4,Standard,9.72,Supplier_2,Delhi,11,9.25,0,2,9,3,2023,256,37,0,0,0,None,0.761
2023-09-14,cosmetics,SKU001,43.92,96,420,18446.4,Male,420,16,8,Economy,24.34,Supplier_2,Kolkata,20,25.59,0,3,9,3,2023,257,37,0,0,0,None,0.8425
2023-09-15,cosmetics,SKU001,58.24,91,217,12638.08,Unisex,217,22,6,Economy,29.95,Supplier_7,Pune,17,36.1,0,4,9,3,2023,258,37,0,0,0,None,0.8393
2023-09-16,cosmetics,SKU001,95.0,93,405,38475.0,Female,405,20,2,Standard,13.32,Supplier_6,Pune,12,34.62,1,5,9,3,2023,259,37,0,0,0,None,1.1439
2023-09-17,cosmetics,SKU001,15.5,99,278,4309.0,Unisex,278,17,8,Standard,21.64,Supplier_1,Mumbai,8,7.27,1,6,9,3,2023,260,37,0,0,0,None,1.0513
2023-09-18,cosmetics,SKU001,101.69,88,409,41591.21,Unisex,409,7,5,Standard,16.25,Supplier_1,Mumbai,20,61.56,0,0,9,3,2023,261,38,0,0,0,None,0.872
2023-09-19,cosmetics,SKU001,20.88,96,355,7412.4,Female,355,5,4,Standard,28.49,Supplier_6,Delhi,18,12.32,0,1,9,3,2023,262,38,0,0,0,None,0.781
2023-09-20,cosmetics,SKU001,80.42,98,256,20587.52,Male,256,8,8,Express,10.4,Supplier_2,Chennai,17,29.72,0,2,9,3,2023,263,38,0,0,0,None,0.777
2023-09-21,cosmetics,SKU001,116.63,95,254,29624.02,Male,254,4,4,Standard,29.16,Supplier_4,Bangalore,14,68.8,0,3,9,3,2023,264,38,0,0,0,None,0.8586
2023-09-22,cosmetics,SKU001,30.25,97,296,8954.0,Female,296,24,4,Standard,16.64,Supplier_3,Chennai,14,14.99,0,4,9,3,2023,265,38,0,0,0,None,0.8536
2023-09-23,cosmetics,SKU001,41.87,100,417,17459.79,Female,417,24,5,Premium,20.44,Supplier_2,Kolkata,17,15.21,1,5,9,3,2023,266,38,0,0,0,None,1.103
2023-09-24,cosmetics,SKU001,52.89,90,380,20098.2,Female,380,16,5,Standard,23.91,Supplier_4,Bangalore,5,23.14,1,6,9,3,2023,267,38,0,0,0,None,1.0117
2023-09-25,cosmetics,SKU001,28.95,88,425,12303.75,Male,425,21,2,Express,15.74,Supplier_1,Pune,11,13.34,0,0,9,3,2023,268,39,0,0,0,None,0.8375
2023-09-26,cosmetics,SKU001,73.39,90,325,23851.75,Male,325,17,2,Standard,19.05,Supplier_4,Kolkata,12,28.32,0,1,9,3,2023,269,39,0,0,0,None,0.7485
2023-09-27,cosmetics,SKU001,16.11,88,289,4655.79,Unisex,289,16,8,Standard,8.57,Supplier_2,Pune,7,7.63,0,2,9,3,2023,270,39,0,0,0,None,0.7431
2023-09-28,cosmetics,SKU001,43.48,99,473,20566.04,Male,473,14,4,Premium,20.17,Supplier_5,Mumbai,19,25.74,0,3,9,3,2023,271,39,1,1,0,None,0.9423
2023-09-29,cosmetics,SKU001,45.49,92,226,10280.74,Male,226,21,7,Economy,24.37,Supplier_7,Delhi,12,22.06,0,4,9,3,2023,272,39,1,1,0,None,0.9349
2023-09-30,cosmetics,SKU001,100.06,96,518,51831.08,Female,518,7,4,Premium,24.81,Supplier_4,Pune,18,43.59,1,5,9,3,2023,273,39,1,1,0,None,1.2055
2023-10-01,cosmetics,SKU001,108.14,88,430,46500.2,Unisex,430,8,3,Economy,8.56,Supplier_1,Chennai,10,65.7,1,6,10,4,2023,274,39,0,0,1,Diwali,1.0554
2023-10-02,cosmetics,SKU001,65.12,89,520,33862.4,Female,520,23,6,Premium,14.77,Supplier_1,Kolkata,8,31.11,0,0,10,4,2023,275,40,0,0,1,Diwali,0.8718
2023-10-03,cosmetics,SKU001,62.54,86,475,29706.5,Female,475,12,4,Premium,24.81,Supplier_1,Bangalore,6,35.87,0,1,10,4,2023,276,40,0,0,1,Diwali,0.7776
2023-10-04,cosmetics,SKU001,64.09,100,465,29801.85,Male,465,5,1,Economy,18.19,Supplier_5,Delhi,11,27.44,0,2,10,4,2023,277,40,0,0,1,Diwali,0.7003
2023-10-05,cosmetics,SKU001,40.31,91,260,10480.6,Female,260,21,3,Express,13.53,Supplier_2,Kolkata,10,24.62,0,3,10,4,2023,278,40,0,0,1,Diwali,0.7707
2023-10-06,cosmetics,SKU001,114.82,92,348,39957.36,Male,348,20,6,Express,26.4,Supplier_5,Pune,12,59.0,0,4,10,4,2023,279,40,0,0,1,Diwali,0.7631
2023-10-07,cosmetics,SKU001,45.5,100,486,22113.0,Female,486,21,1,Standard,25.38,Supplier_2,Pune,10,20.5,1,5,10,4,2023,280,40,0,0,1,Diwali,0.982
2023-10-08,cosmetics,SKU001,77.42,89,334,25858.28,Female,334,23,5,Economy,16.6,Supplier_3,Bangalore,10,31.69,1,6,10,4,2023,281,40,0,0,1,Diwali,0.897
2023-10-09,cosmetics,SKU001,69.1,99,328,22664.8,Male,328,13,1,Standard,29.26,Supplier_4,Chennai,8,26.36,0,0,10,4,2023,282,41,0,0,1,Diwali,0.7396
2023-10-10,cosmetics,SKU001,25.34,91,604,15305.36,Male,604,17,5,Premium,8.1,Supplier_2,Bangalore,12,10.58,0,1,10,4,2023,283,41,0,0,1,Diwali,0.6255
2023-10-11,cosmetics,SKU001,116.03,92,405,46992.15,Unisex,405,9,4,Economy,13.0,Supplier_1,Chennai,10,54.4,0,2,10,4,2023,284,41,0,0,1,Diwali,0.6185
